,time,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,cloud_cover_mean,surface_pressure_mean,temperature_2m_mean
464,2017-12-09,22.9,42.5,294,35,1015.0,4.6
465,2017-12-10,18.8,32.0,13,95,1001.3,2.9
466,2017-12-11,24.7,43.9,256,93,983.0,8.8
467,2017-12-12,17.7,30.6,288,27,1004.0,5.3
468,2017-12-13,12.9,24.8,269,38,1012.7,4.6
469,2017-12-14,17.2,32.8,241,82,1005.0,10.4
470,2017-12-15,24.7,45.4,280,43,998.3,8.2
471,2017-12-16,25.5,45.4,303,9,1006.4,6.2
472,2017-12-17,26.5,48.6,312,19,1018.2,5.0
473,2017-12-18,22.1,49.7,309,72,1018.1,5.5
474,2017-12-19,23.6,42.1,3,21,1023.8,5.0
475,2017-12-20,19.7,38.9,353,66,1025.2,5.2
476,2017-12-21,10.3,18.0,335,64,1027.9,7.0
477,2017-12-22,17.9,32.8,319,57,1024.9,9.4
478,2017-12-23,11.2,23.0,328,20,1026.2,7.8
479,2017-12-24,7.8,13.3,296,2,1023.6,4.1
480,2017-12-25,16.5,27.4,19,72,1017.8,4.3
481,2017-12-26,24.4,42.8,247,67,1006.8,9.2
482,2017-12-27,35.3,63.0,278,59,990.2,7.8
483,2017-12-28,33.7,60.1,298,19,999.0,5.1
484,2017-12-29,24.0,40.3,284,60,1008.2,4.2
485,2017-12-30,30.0,59.0,266,84,1011.1,12.0
486,2017-12-31,16.1,29.5,360,43,1011.3,9.2
487,2018-01-01,38.8,67.0,272,51,1011.5,10.2
488,2018-01-02,39.2,72.7,275,57,1014.6,8.9
489,2018-01-03,46.5,83.2,275,84,1010.8,13.3
490,2018-01-04,33.6,60.5,269,92,1008.5,14.0
491,2018-01-05,14.1,24.1,287,49,1001.4,11.6
492,2018-01-06,27.7,49.3,116,74,997.4,11.8
493,2018-01-07,28.5,67.7,65,93,998.9,12.4
494,2018-01-08,21.9,68.8,38,97,1003.3,9.9
495,2018-01-09,16.9,32.0,34,80,1005.8,9.2
496,2018-01-10,16.6,29.5,353,64,1006.4,8.3
497,2018-01-11,18.9,33.8,306,81,1006.4,7.9
498,2018-01-12,16.7,31.3,320,9,1012.9,7.8
499,2018-01-13,20.2,35.3,76,41,1013.3,6.3
500,2018-01-14,21.4,38.9,113,99,1010.3,9.3
501,2018-01-15,15.5,27.7,288,76,1014.5,8.1
502,2018-01-16,23.0,41.4,247,85,1009.0,11.3
503,2018-01-17,32.1,59.0,294,39,1010.2,10.3
504,2018-01-18,22.7,42.5,266,40,1014.5,8.1
505,2018-01-19,24.4,47.5,284,58,1010.2,10.0
506,2018-01-20,26.9,47.2,255,58,1009.6,9.2
507,2018-01-21,31.7,57.6,289,68,1008.8,14.0
508,2018-01-22,42.0,74.9,297,84,1012.5,14.1
509,2018-01-23,27.7,49.0,317,12,1018.0,11.0
510,2018-01-24,20.0,36.7,100,49,1020.7,9.5
511,2018-01-25,32.4,55.8,134,89,1013.8,11.7
512,2018-01-26,30.6,62.3,358,100,1008.5,7.8
513,2018-01-27,34.4,61.6,13,64,1019.5,7.6
514,2018-01-28,13.0,22.3,339,1,1028.9,8.2
515,2018-01-29,14.3,31.0,353,6,1026.6,8.5
516,2018-01-30,9.5,18.0,297,10,1022.3,7.4
517,2018-01-31,14.8,29.5,236,35,1016.1,6.9
518,2018-02-01,18.6,32.4,284,93,1002.8,6.7
519,2018-02-02,23.4,45.0,337,73,1000.1,5.6
520,2018-02-03,28.3,52.2,300,28,1001.9,5.4
521,2018-02-04,9.0,19.4,327,56,1005.1,5.2
522,2018-02-05,31.1,56.9,62,100,1005.8,6.1
523,2018-02-06,29.3,51.8,349,100,1002.6,5.4
524,2018-02-07,26.3,48.6,308,29,1004.7,3.1
525,2018-02-08,14.8,29.2,294,7,1010.1,2.6
526,2018-02-09,18.9,33.5,308,47,1009.8,3.3
527,2018-02-10,24.5,47.5,337,50,1009.4,5.1
528,2018-02-11,16.1,42.5,273,77,1007.5,5.4
529,2018-02-12,20.6,38.5,325,30,1009.2,6.5
530,2018-02-13,18.6,32.4,304,42,1008.2,2.6
531,2018-02-14,12.9,22.7,280,58,1008.5,4.2
532,2018-02-15,10.4,23.8,297,83,1014.1,7.2
533,2018-02-16,7.4,15.8,14,76,1016.0,8.4
534,2018-02-17,23.8,44.6,315,77,1013.4,9.8
535,2018-02-18,19.7,37.4,317,30,1013.7,7.9
536,2018-02-19,17.6,31.3,354,35,1010.0,5.6
537,2018-02-20,14.7,26.3,6,61,1004.5,6.8
538,2018-02-21,29.5,54.0,6,10,1003.0,4.8
539,2018-02-22,19.4,35.3,352,24,1000.5,3.3
540,2018-02-23,12.3,25.2,348,21,999.8,3.3
541,2018-02-24,10.9,21.2,348,90,1001.1,4.3
542,2018-02-25,20.7,38.9,17,49,1002.4,5.6
543,2018-02-26,32.4,59.0,19,0,1003.6,0.6
544,2018-02-27,22.5,43.6,15,0,1004.2,-2.2
545,2018-02-28,23.1,40.3,39,87,1001.2,-1.4
546,2018-03-01,39.3,70.9,55,100,990.8,3.6
547,2018-03-02,43.9,78.8,157,54,987.9,9.2
548,2018-03-03,30.3,60.1,327,50,988.7,10.8
549,2018-03-04,26.6,49.3,121,81,990.7,9.9
550,2018-03-05,29.8,55.4,106,100,987.4,9.7
551,2018-03-06,19.0,35.6,287,71,987.3,10.2
552,2018-03-07,25.5,54.7,282,51,997.0,8.1
553,2018-03-08,19.8,36.7,96,66,1003.1,7.4
554,2018-03-09,23.3,43.6,105,79,1005.9,9.9
555,2018-03-10,32.4,59.4,124,87,1000.0,13.0
556,2018-03-11,39.3,70.6,132,83,990.5,13.4
557,2018-03-12,28.5,58.3,280,55,997.8,11.2
558,2018-03-13,17.8,33.5,287,31,1006.2,10.2
559,2018-03-14,29.6,51.5,103,47,1003.5,9.5
560,2018-03-15,39.2,70.2,127,68,990.8,13.0
561,2018-03-16,12.2,28.4,355,64,995.2,9.9
562,2018-03-17,17.1,31.7,280,56,991.0,9.3
563,2018-03-18,23.0,40.3,312,89,990.3,9.0
564,2018-03-19,15.8,31.7,288,40,996.9,7.9
565,2018-03-20,32.2,62.3,357,44,999.7,6.9
566,2018-03-21,30.5,60.1,356,17,1010.9,6.7
567,2018-03-22,20.1,38.9,333,33,1011.0,6.9
568,2018-03-23,17.1,32.0,341,47,1000.9,9.4
569,2018-03-24,18.6,57.2,48,98,992.4,7.5
570,2018-03-25,15.8,29.9,274,67,999.3,9.4
571,2018-03-26,23.2,46.1,313,26,1006.3,11.9
572,2018-03-27,26.5,47.2,291,83,1011.1,10.9
573,2018-03-28,23.4,43.9,282,69,1006.8,14.4
574,2018-03-29,18.7,35.3,277,69,1001.6,12.2
575,2018-03-30,27.4,48.6,191,40,995.1,11.4
576,2018-03-31,32.9,60.8,311,52,994.8,9.1
577,2018-04-01,17.3,35.3,285,24,1007.6,10.0
578,2018-04-02,25.2,47.5,120,96,1005.6,10.3
579,2018-04-03,31.8,56.9,121,88,1002.9,12.5
580,2018-04-04,33.0,59.0,132,82,1001.6,13.6
581,2018-04-05,19.5,36.4,293,31,1010.0,12.9
582,2018-04-06,21.1,42.8,107,20,1010.1,11.2
583,2018-04-07,27.1,51.5,122,72,1007.0,13.5
584,2018-04-08,28.5,59.0,119,79,1000.8,14.2
585,2018-04-09,21.2,50.0,110,74,999.8,12.4
586,2018-04-10,32.7,59.8,159,68,997.0,11.9
587,2018-04-11,34.1,68.4,105,100,993.5,10.7
588,2018-04-12,18.5,36.7,17,95,993.8,8.8
589,2018-04-13,26.0,49.7,108,87,1003.2,10.4
590,2018-04-14,19.2,38.5,26,97,1010.4,13.0
591,2018-04-15,21.7,37.4,311,47,1005.1,15.7
592,2018-04-16,19.1,32.0,330,71,1006.2,16.6
593,2018-04-17,19.1,37.1,355,14,1013.6,17.5
594,2018-04-18,13.9,29.9,27,4,1018.7,16.2
595,2018-04-19,11.4,25.2,357,4,1019.1,16.7
596,2018-04-20,9.7,22.3,337,12,1016.2,16.6
597,2018-04-21,9.5,21.2,256,4,1012.9,17.0
598,2018-04-22,11.0,25.6,102,23,1010.9,15.8
599,2018-04-23,11.9,26.3,355,80,1011.6,16.9
600,2018-04-24,16.3,33.5,280,18,1010.9,18.8
601,2018-04-25,26.0,45.7,292,1,1009.7,18.1
602,2018-04-26,24.0,45.4,357,26,1009.6,17.4
603,2018-04-27,15.3,33.1,50,13,1005.4,14.9
604,2018-04-28,19.1,38.9,102,65,1004.3,15.5
605,2018-04-29,35.0,66.2,155,63,999.5,14.8
606,2018-04-30,12.7,28.1,241,56,1004.4,11.7
607,2018-05-01,19.3,37.8,334,85,1005.5,12.2
608,2018-05-02,23.2,41.0,332,41,1003.1,14.1
609,2018-05-03,32.3,59.8,344,69,1001.3,15.9
610,2018-05-04,22.4,49.0,328,79,1003.3,16.9
611,2018-05-05,16.8,35.3,317,57,1007.7,18.0
612,2018-05-06,11.2,25.2,281,64,1009.1,19.3
613,2018-05-07,10.3,29.9,1,78,1007.4,17.5
614,2018-05-08,20.7,36.4,315,78,1003.2,18.8
615,2018-05-09,23.9,45.0,314,52,1000.3,19.0
616,2018-05-10,21.5,41.8,314,53,1005.7,17.5
617,2018-05-11,17.3,36.0,242,0,1009.2,15.7
618,2018-05-12,20.4,45.7,105,89,1008.0,15.3
619,2018-05-13,31.1,55.4,304,100,1007.3,9.6
620,2018-05-14,25.6,47.2,291,83,1006.6,10.9
621,2018-05-15,28.0,53.6,299,49,1006.6,14.9
622,2018-05-16,22.9,41.4,302,30,1007.8,17.5
623,2018-05-17,17.8,33.8,357,18,1008.3,17.9
624,2018-05-18,14.0,29.5,344,17,1009.3,17.8
625,2018-05-19,13.7,36.0,341,38,1008.7,19.0
626,2018-05-20,11.3,24.1,10,43,1007.8,18.5
627,2018-05-21,11.3,27.4,59,67,1005.8,18.1
628,2018-05-22,13.1,29.5,224,78,1006.1,17.7
629,2018-05-23,10.4,29.9,354,60,1009.7,18.2
630,2018-05-24,12.2,28.1,114,49,1010.6,17.8
631,2018-05-25,11.3,26.6,145,46,1009.4,18.4
632,2018-05-26,16.0,43.9,78,63,1010.0,19.1
633,2018-05-27,21.0,41.4,37,76,1008.6,19.3
634,2018-05-28,27.9,52.6,90,69,1007.9,18.1
635,2018-05-29,16.1,36.7,146,67,1008.4,18.5
636,2018-05-30,15.0,31.3,51,61,1006.8,17.7
637,2018-05-31,14.8,35.3,359,63,1009.3,17.9
638,2018-06-01,11.2,23.8,292,36,1011.9,19.2
639,2018-06-02,15.7,31.0,234,72,1010.8,20.3
640,2018-06-03,14.7,32.0,112,95,1009.1,19.2
641,2018-06-04,9.4,25.2,276,54,1004.5,19.3
642,2018-06-05,16.9,37.4,161,66,1003.5,19.1
643,2018-06-06,16.7,36.0,179,30,1005.3,19.4
644,2018-06-07,12.4,28.8,61,88,1008.4,18.1
645,2018-06-08,14.0,28.8,223,52,1006.4,19.6
646,2018-06-09,13.8,28.8,93,59,1005.7,20.5
647,2018-06-10,16.7,48.6,93,71,1005.3,20.6
648,2018-06-11,15.5,36.7,73,87,1003.0,19.3
649,2018-06-12,17.4,29.9,275,47,1002.3,19.0
650,2018-06-13,24.2,46.4,328,74,1003.2,20.4
651,2018-06-14,22.4,39.6,333,27,1005.7,20.4
652,2018-06-15,16.6,29.2,329,83,1006.5,21.3
653,2018-06-16,23.1,41.0,334,45,1007.1,23.1
654,2018-06-17,28.4,52.9,319,47,1010.3,22.2
655,2018-06-18,23.2,43.6,348,25,1012.6,22.8
656,2018-06-19,21.4,40.3,1,4,1013.0,24.0
657,2018-06-20,13.6,29.9,37,6,1011.9,24.1
658,2018-06-21,15.1,30.2,221,20,1009.7,24.4
659,2018-06-22,23.6,45.0,7,34,1009.5,24.6
660,2018-06-23,25.3,49.3,12,8,1011.7,21.9
661,2018-06-24,21.1,40.7,12,72,1009.9,23.6
662,2018-06-25,22.4,43.9,16,16,1009.0,24.4
663,2018-06-26,17.7,37.1,31,1,1010.6,23.2
664,2018-06-27,19.9,41.4,253,17,1008.0,24.0
665,2018-06-28,17.8,30.6,10,21,1004.1,25.2
666,2018-06-29,15.0,34.2,138,60,1004.6,22.6
667,2018-06-30,13.1,31.0,198,3,1004.4,23.0
668,2018-07-01,13.0,29.5,185,8,1003.7,23.3
669,2018-07-02,14.1,32.0,156,28,1005.3,23.3
670,2018-07-03,14.5,33.1,204,26,1007.7,24.8
671,2018-07-04,15.5,34.2,153,11,1008.0,24.4
672,2018-07-05,24.1,46.1,308,23,1008.2,24.5
673,2018-07-06,20.1,38.9,325,19,1010.9,25.2
674,2018-07-07,17.9,35.6,330,8,1010.8,26.5
675,2018-07-08,19.8,39.2,2,2,1010.1,28.0
676,2018-07-09,19.1,37.4,347,9,1008.9,27.4
677,2018-07-10,26.0,52.2,14,4,1007.1,27.1
678,2018-07-11,19.6,40.3,5,6,1006.1,25.2
679,2018-07-12,16.6,32.0,300,42,1007.8,24.3
680,2018-07-13,17.2,36.0,267,22,1009.5,26.0
681,2018-07-14,13.9,30.2,220,23,1008.8,26.2
682,2018-07-15,14.0,31.3,186,31,1007.0,25.8
683,2018-07-16,31.8,60.8,327,68,1004.8,23.7
684,2018-07-17,23.4,41.4,312,13,1008.1,26.5
685,2018-07-18,17.6,35.6,307,27,1007.9,25.8
686,2018-07-19,19.5,40.3,263,16,1006.5,26.7
687,2018-07-20,18.7,35.3,326,39,1005.5,25.7
688,2018-07-21,20.4,37.4,311,37,1005.5,24.0
689,2018-07-22,16.1,31.3,317,77,1005.9,25.1
690,2018-07-23,19.6,38.2,333,1,1006.5,27.4
691,2018-07-24,15.5,34.6,169,5,1006.1,24.7
692,2018-07-25,17.1,33.5,254,15,1005.6,27.2
693,2018-07-26,17.4,36.4,240,22,1004.6,27.9
694,2018-07-27,14.2,32.8,146,65,1004.3,25.4
695,2018-07-28,16.1,33.1,339,69,1004.6,26.1
696,2018-07-29,16.2,36.4,255,23,1006.3,26.3
697,2018-07-30,15.2,33.1,198,31,1007.1,26.2
698,2018-07-31,13.6,31.0,214,14,1007.8,27.4
699,2018-08-01,11.0,28.8,320,32,1008.4,29.2
700,2018-08-02,18.9,37.8,343,7,1009.2,30.1
701,2018-08-03,14.4,31.0,19,37,1008.9,28.6
702,2018-08-04,12.9,26.3,280,39,1008.0,29.6
703,2018-08-05,15.4,29.2,12,11,1007.8,30.3
704,2018-08-06,14.1,31.0,173,23,1008.0,26.7
705,2018-08-07,17.9,38.5,149,50,1006.7,26.6
706,2018-08-08,18.1,37.4,149,75,1007.2,24.9
707,2018-08-09,21.7,54.0,42,91,1008.4,22.5
708,2018-08-10,16.1,31.7,331,23,1014.8,22.4
709,2018-08-11,15.0,29.9,336,4,1014.0,22.6
710,2018-08-12,16.9,33.5,116,25,1009.6,22.9
711,2018-08-13,17.1,28.4,231,75,1006.1,23.8
712,2018-08-14,22.1,41.8,310,23,1007.9,24.0
713,2018-08-15,19.9,38.2,349,0,1009.8,23.9
714,2018-08-16,13.8,27.7,49,26,1008.5,23.2
715,2018-08-17,22.2,43.2,324,90,1008.6,22.3
716,2018-08-18,21.2,39.2,342,89,1010.8,24.2
717,2018-08-19,20.7,40.0,356,42,1011.7,25.8
718,2018-08-20,21.0,41.0,353,28,1009.8,26.7
719,2018-08-21,17.2,34.2,5,29,1008.8,26.7
720,2018-08-22,13.4,28.4,16,41,1008.9,26.6
721,2018-08-23,16.6,33.5,286,38,1007.7,25.3
722,2018-08-24,28.9,55.1,304,34,1007.2,24.8
723,2018-08-25,25.1,53.3,311,69,1007.9,20.4
724,2018-08-26,24.1,42.1,328,29,1007.9,20.4
725,2018-08-27,12.4,28.1,281,18,1008.8,21.7
726,2018-08-28,14.9,33.1,108,29,1009.5,22.8
727,2018-08-29,17.4,32.0,212,77,1009.4,24.4
728,2018-08-30,15.7,31.7,338,44,1011.2,22.4
729,2018-08-31,25.0,47.2,323,39,1010.7,22.4
730,2018-09-01,26.0,46.1,357,2,1011.3,21.9
731,2018-09-02,19.8,38.9,318,19,1009.6,21.5
732,2018-09-03,17.3,36.4,228,33,1007.5,20.1
733,2018-09-04,15.1,31.3,269,61,1006.7,21.5
734,2018-09-05,12.6,29.9,179,46,1007.7,21.2
735,2018-09-06,14.7,37.1,244,68,1006.1,20.7
736,2018-09-07,16.3,33.8,344,19,1007.4,22.2
737,2018-09-08,13.7,28.4,327,34,1011.3,20.8
738,2018-09-09,15.3,32.0,248,82,1013.3,20.0
739,2018-09-10,14.7,31.0,251,52,1014.4,22.3
740,2018-09-11,14.7,31.7,47,0,1016.6,21.9
741,2018-09-12,13.2,31.3,106,71,1015.6,21.1
742,2018-09-13,21.1,37.1,316,21,1010.1,24.0
743,2018-09-14,20.4,36.4,324,26,1010.1,24.0
744,2018-09-15,16.0,33.8,332,74,1012.9,22.2
745,2018-09-16,12.0,24.1,34,69,1013.8,20.8
746,2018-09-17,10.1,27.7,151,65,1013.0,20.5
747,2018-09-18,12.1,29.5,85,63,1011.5,21.7
748,2018-09-19,14.3,29.9,248,30,1012.4,22.8
749,2018-09-20,15.8,32.0,291,2,1011.0,24.3
750,2018-09-21,26.5,48.2,301,46,1010.0,23.4
751,2018-09-22,15.1,29.9,340,70,1013.6,21.6
752,2018-09-23,20.1,38.9,302,0,1012.7,25.2
753,2018-09-24,27.8,51.5,360,40,1015.3,21.1
754,2018-09-25,19.4,34.6,6,30,1020.1,18.2
755,2018-09-26,20.7,41.8,137,19,1025.3,18.1
756,2018-09-27,15.0,33.1,235,17,1022.0,17.3
757,2018-09-28,13.1,22.3,305,34,1012.0,18.9
758,2018-09-29,19.4,34.6,17,11,1009.3,20.7
759,2018-09-30,21.5,37.1,327,46,1010.2,18.5
760,2018-10-01,37.1,68.8,318,20,1010.2,16.5
761,2018-10-02,24.9,48.6,345,59,1013.3,16.3
762,2018-10-03,25.7,49.3,360,9,1014.8,18.0
763,2018-10-04,17.3,34.9,345,0,1014.3,19.2
764,2018-10-05,13.1,29.5,228,16,1012.7,18.1
765,2018-10-06,16.2,34.6,181,44,1009.0,17.6
766,2018-10-07,23.3,41.0,294,58,1007.5,16.2
767,2018-10-08,18.4,40.0,27,66,1010.0,16.2
768,2018-10-09,20.9,54.4,51,52,1010.9,17.8
769,2018-10-10,27.4,58.3,97,92,1007.0,17.6
770,2018-10-11,25.5,46.4,108,72,1006.9,18.8
771,2018-10-12,24.5,45.4,122,77,1015.5,19.3
772,2018-10-13,21.0,36.7,107,53,1014.4,18.8
773,2018-10-14,33.7,62.3,130,91,1007.2,19.4
774,2018-10-15,43.3,76.7,109,92,1003.5,18.0
775,2018-10-16,24.7,43.6,45,77,1009.9,16.2
776,2018-10-17,11.7,23.4,322,69,1009.3,16.7
777,2018-10-18,15.2,26.3,13,97,1007.2,18.3
778,2018-10-19,15.2,25.9,10,71,1010.2,18.3
779,2018-10-20,18.2,34.6,20,35,1014.9,17.7
780,2018-10-21,12.2,20.9,353,0,1013.1,16.4
781,2018-10-22,19.4,33.8,9,28,1014.3,15.7
782,2018-10-23,13.9,24.1,329,0,1017.8,13.8
783,2018-10-24,31.6,58.3,339,2,1012.6,17.4
784,2018-10-25,15.5,29.9,354,6,1009.5,16.3
785,2018-10-26,7.7,17.3,287,50,1005.9,13.1
786,2018-10-27,12.8,29.5,337,99,998.0,11.8
787,2018-10-28,16.4,28.1,311,78,991.8,9.0
788,2018-10-29,29.3,57.6,303,98,985.7,7.5
789,2018-10-30,28.9,51.5,334,74,997.4,7.9
790,2018-10-31,29.8,60.5,144,99,1002.5,13.7
791,2018-11-01,19.2,41.4,143,61,1005.9,13.0
792,2018-11-02,12.7,24.1,351,51,1011.9,10.8
793,2018-11-03,19.2,33.8,349,35,1012.9,11.9
794,2018-11-04,17.7,30.2,11,72,1005.7,13.3
795,2018-11-05,27.8,52.9,123,92,1000.6,15.0
796,2018-11-06,39.0,72.7,161,61,1001.0,14.5
797,2018-11-07,29.1,54.0,134,80,1005.2,14.5
798,2018-11-08,25.2,43.9,71,71,1011.2,13.1
799,2018-11-09,26.9,52.2,122,99,1006.6,14.9
800,2018-11-10,25.5,46.8,145,76,1004.8,15.3
801,2018-11-11,28.6,52.2,133,51,1006.5,16.3
802,2018-11-12,29.9,54.4,147,60,1012.7,17.1
803,2018-11-13,25.7,45.7,121,85,1018.7,16.8
804,2018-11-14,13.0,25.2,41,73,1019.2,13.9
805,2018-11-15,12.3,24.5,51,69,1016.1,14.1
806,2018-11-16,8.4,19.8,51,34,1015.3,12.8
807,2018-11-17,17.7,53.6,58,89,1013.2,11.1
808,2018-11-18,17.7,50.8,26,40,1009.7,8.2
809,2018-11-19,20.8,40.3,18,74,999.8,5.4
810,2018-11-20,22.3,40.3,29,87,995.3,6.4
811,2018-11-21,20.6,43.9,12,73,1002.0,9.8
812,2018-11-22,17.2,29.9,20,59,1009.1,10.0
813,2018-11-23,33.3,64.4,139,91,1006.1,13.0
814,2018-11-24,11.6,19.8,295,28,1006.8,9.3
815,2018-11-25,25.5,50.0,340,55,1000.4,7.2
816,2018-11-26,24.4,44.6,298,31,999.1,8.1
817,2018-11-27,26.2,46.8,311,29,1009.8,8.8
818,2018-11-28,9.4,16.6,337,50,1013.9,7.7
819,2018-11-29,17.1,32.8,60,85,1014.4,9.4
820,2018-11-30,22.0,39.2,14,80,1009.4,9.4
821,2018-12-01,15.3,27.7,301,53,1012.2,9.0
822,2018-12-02,11.9,19.8,270,94,1011.9,9.7
823,2018-12-03,17.6,29.5,268,52,1010.5,13.0
824,2018-12-04,19.9,36.7,287,59,1014.2,13.5
825,2018-12-05,11.1,19.1,309,82,1016.2,10.4
826,2018-12-06,25.6,46.1,289,43,1016.8,13.0
827,2018-12-07,17.6,32.4,278,35,1015.4,11.4
828,2018-12-08,21.7,39.2,283,37,1016.9,10.3
829,2018-12-09,23.8,45.0,276,52,1014.5,11.8
830,2018-12-10,26.7,49.0,290,14,1020.0,9.8
831,2018-12-11,19.7,36.4,335,20,1015.6,6.9
832,2018-12-12,16.0,27.4,6,58,1011.8,5.4
833,2018-12-13,21.1,38.5,16,76,1003.5,3.8
834,2018-12-14,17.7,32.8,1,63,1007.5,6.5
835,2018-12-15,8.7,15.8,355,58,1013.8,2.8
836,2018-12-16,8.6,20.9,13,92,1009.8,5.2
837,2018-12-17,19.7,36.0,293,29,1016.3,8.4
838,2018-12-18,22.2,40.3,76,75,1017.6,6.8
839,2018-12-19,17.0,32.8,25,60,1011.1,10.4
840,2018-12-20,14.8,25.6,277,42,1016.2,7.7
841,2018-12-21,9.7,35.3,347,83,1019.6,6.0
842,2018-12-22,17.7,32.0,286,98,1019.8,11.6
843,2018-12-23,15.8,30.2,295,85,1020.3,12.6
844,2018-12-24,17.8,33.1,320,57,1018.4,12.4
845,2018-12-25,20.2,37.4,4,50,1022.4,7.2
846,2018-12-26,14.9,25.6,12,54,1023.1,5.0
847,2018-12-27,10.2,17.3,3,50,1020.4,5.0
848,2018-12-28,8.9,14.8,343,54,1019.9,4.3
849,2018-12-29,11.1,20.2,340,17,1022.3,3.9
850,2018-12-30,33.3,59.0,350,23,1021.9,6.3
851,2018-12-31,14.0,24.1,346,15,1022.0,7.0
852,2019-01-01,21.0,38.9,345,2,1022.0,7.2
853,2019-01-02,21.3,39.6,341,11,1020.8,6.2
854,2019-01-03,23.5,41.8,357,4,1022.9,4.4
855,2019-01-04,22.5,41.0,4,71,1024.1,4.2
856,2019-01-05,17.1,31.3,346,42,1021.9,4.6
857,2019-01-06,21.1,37.1,347,31,1021.0,6.0
858,2019-01-07,17.1,32.0,330,23,1022.5,4.3
859,2019-01-08,20.2,45.4,299,59,1019.1,5.1
860,2019-01-09,29.9,55.1,317,14,1010.8,6.0
861,2019-01-10,27.4,49.7,347,23,1010.8,4.5
862,2019-01-11,17.0,33.5,330,5,1016.4,3.0
863,2019-01-12,20.7,36.7,314,40,1018.3,6.3
864,2019-01-13,26.1,46.8,295,94,1013.9,9.3
865,2019-01-14,37.9,68.8,306,53,1010.1,11.2
866,2019-01-15,16.6,30.2,344,0,1014.1,7.1
867,2019-01-16,14.0,23.8,33,34,1011.3,6.3
868,2019-01-17,20.2,36.7,313,61,1008.2,7.9
869,2019-01-18,14.0,25.9,325,52,1009.6,5.4
870,2019-01-19,9.1,16.2,319,53,1007.4,3.7
871,2019-01-20,14.3,24.8,11,75,1005.7,4.1
872,2019-01-21,21.3,37.1,335,26,1008.9,4.5
873,2019-01-22,15.5,27.7,294,36,1004.2,3.6
874,2019-01-23,39.0,73.4,304,58,990.8,3.8
875,2019-01-24,24.4,48.2,339,36,996.4,4.0
876,2019-01-25,25.2,46.8,332,27,1006.0,4.3
877,2019-01-26,23.7,43.6,310,53,1008.6,7.2
878,2019-01-27,33.5,62.6,272,52,998.8,7.0
879,2019-01-28,20.2,39.2,298,50,999.4,5.4
880,2019-01-29,15.2,26.3,277,60,1001.4,4.1
881,2019-01-30,25.3,48.2,275,34,997.1,5.4
882,2019-01-31,16.6,30.2,353,88,991.4,4.6
883,2019-02-01,24.6,43.2,15,92,982.7,8.1
884,2019-02-02,22.7,48.6,322,92,987.1,5.9
885,2019-02-03,35.6,66.6,316,85,1005.6,5.6
886,2019-02-04,23.3,41.8,335,44,1018.0,5.1
887,2019-02-05,10.0,17.3,330,29,1018.2,6.3
888,2019-02-06,11.5,23.8,358,3,1016.9,6.4
889,2019-02-07,15.6,27.0,320,64,1014.0,6.5
890,2019-02-08,19.6,34.6,283,73,1014.0,7.0
891,2019-02-09,11.7,24.5,287,80,1013.7,6.3
892,2019-02-10,25.4,46.1,352,83,1008.6,9.4
893,2019-02-11,26.6,49.3,304,20,1016.8,8.4
894,2019-02-12,19.1,33.1,344,16,1023.5,7.4
895,2019-02-13,17.0,30.2,28,1,1025.5,7.3
896,2019-02-14,12.2,22.7,55,30,1027.6,8.1
897,2019-02-15,8.7,18.4,341,1,1024.1,6.0
898,2019-02-16,10.5,18.7,34,0,1022.9,6.0
899,2019-02-17,12.3,26.3,59,63,1020.7,7.8
900,2019-02-18,17.5,34.9,114,70,1017.3,9.9
901,2019-02-19,10.0,18.7,80,61,1016.0,8.5
902,2019-02-20,11.9,25.9,273,25,1017.8,6.7
903,2019-02-21,10.1,22.0,271,0,1021.3,7.3
904,2019-02-22,20.8,38.5,353,0,1020.3,12.1
905,2019-02-23,19.8,34.6,26,0,1020.8,12.1
906,2019-02-24,13.0,27.7,223,21,1025.6,10.2
907,2019-02-25,8.7,19.1,301,25,1025.5,9.2
908,2019-02-26,11.3,21.6,344,11,1022.5,11.1
909,2019-02-27,8.0,14.4,290,0,1018.1,10.4
910,2019-02-28,30.8,56.9,303,13,1016.7,12.0
911,2019-03-01,31.4,58.0,304,45,1014.7,11.1
912,2019-03-02,26.8,49.7,307,39,1014.0,11.3
913,2019-03-03,12.6,26.3,265,41,1012.9,9.7
914,2019-03-04,27.0,55.8,331,81,1007.1,11.4
915,2019-03-05,19.8,38.2,246,44,1009.5,10.5
916,2019-03-06,39.2,72.7,130,90,1003.3,11.6
917,2019-03-07,36.8,66.6,262,42,1003.3,12.1
918,2019-03-08,18.7,33.5,291,32,1012.6,9.3
919,2019-03-09,26.2,49.3,276,49,1019.6,11.8
920,2019-03-10,31.1,57.6,279,74,1018.0,14.1
921,2019-03-11,31.8,60.1,314,26,1020.9,11.0
922,2019-03-12,16.1,33.1,280,38,1019.2,7.2
923,2019-03-13,31.2,65.9,304,29,1013.9,9.1
924,2019-03-14,35.5,64.4,295,55,1015.6,10.1
925,2019-03-15,37.6,66.6,296,55,1014.5,13.4
926,2019-03-16,21.2,38.2,271,16,1012.7,12.6
927,2019-03-17,28.5,59.8,327,38,1008.2,11.9
928,2019-03-18,28.3,55.8,319,70,1013.9,10.3
